customer_id,recency,frequency,monetary,segment
11070,328,1,714.44,At Risk
11071,60,5,5126.37,VIP
11072,119,2,1586.53,Potential
11073,206,3,5859.35,VIP
11074,422,3,2177.12,Potential
11075,268,3,2624.43,Potential
11076,13,2,1975.2199999999998,Potential
11077,717,1,1344.0,Potential
11080,106,3,5033.32,VIP
11081,469,1,1012.62,Potential
11082,734,1,122.76,At Risk
11083,601,3,2580.18,Potential
11084,362,1,1318.53,Potential
11085,175,1,117.72,At Risk
11086,418,2,1043.92,Potential
11087,308,3,5568.16,VIP
11088,223,1,872.22,At Risk
11090,351,1,3023.95,Loyal
11092,626,2,3462.75,Loyal
11093,481,1,161.68,At Risk
11094,422,2,1007.86,Potential
11095,710,1,289.29,At Risk
11096,237,1,1829.75,Potential
11097,429,1,1746.15,Potential
11098,189,1,1248.03,Potential
11099,318,2,1114.88,Potential
11100,240,1,344.78,At Risk
11101,10,2,2420.44,Potential
11102,387,2,1814.65,Potential
11104,270,5,5425.5,VIP
11106,142,2,2667.8599999999997,Potential
11110,21,2,2636.58,Potential
11111,893,1,161.04,At Risk
11112,66,4,2038.37,Potential
11114,246,3,2476.24,Potential
11115,438,1,2518.8,Potential
11117,96,5,4070.8699999999994,Loyal
11118,866,1,1578.4,Potential
11119,81,2,6349.35,VIP
11120,396,2,2257.01,Potential
11121,30,1,134.88,At Risk
11122,720,1,198.33,At Risk
11123,62,2,1741.64,Potential
11124,505,3,3056.02,Loyal
11127,359,4,6407.32,VIP
11129,439,1,1637.05,Potential
11130,53,2,995.06,At Risk
11132,126,2,2555.6099999999997,Potential
11133,287,3,3745.9700000000003,Loyal
11136,856,1,1190.25,Potential
11138,139,5,4831.87,Loyal
11140,220,3,978.0,At Risk
11141,448,2,2474.76,Potential
11142,837,1,485.6,At Risk
11144,417,1,1831.08,Potential
11147,759,2,2536.44,Potential
11148,166,2,1198.11,Potential
11149,116,4,2433.37,Potential
11152,200,4,6670.7300000000005,VIP
11153,311,1,1328.88,Potential
11154,242,2,3820.5,Loyal
11156,491,2,3742.4,Loyal
11158,55,2,1045.4499999999998,Potential
11159,725,2,1286.62,Potential
11160,317,1,2549.76,Potential
11161,239,1,1696.96,Potential
11162,863,1,1094.13,Potential
11163,295,3,2039.12,Potential
11164,458,1,601.18,At Risk
11166,45,1,1266.24,Potential
11167,73,1,468.36,At Risk
11168,89,2,577.68,At Risk
11169,341,1,1093.08,Potential
11170,218,2,4587.26,Loyal
11171,194,1,1909.36,Potential
11172,556,2,1591.26,Potential
11173,897,1,891.28,At Risk
11174,161,2,3802.8,Loyal
11175,126,1,1018.46,Potential
11177,408,3,4838.58,Loyal
11178,259,1,41.24,At Risk
11179,835,2,436.06,At Risk
11180,802,1,560.14,At Risk
11183,671,1,898.16,At Risk
11184,120,2,1834.4900000000002,Potential
11186,7,4,2336.97,Potential
11187,184,4,3676.7400000000002,Loyal
11188,44,1,435.93,At Risk
11190,793,1,334.68,At Risk
11191,179,1,359.68,At Risk
11192,235,2,952.1899999999999,At Risk
11193,711,2,3100.38,Loyal
11194,104,3,887.75,At Risk
11196,166,1,1087.44,Potential
11197,262,2,4675.3,Loyal
11200,90,3,6369.71,VIP
11203,206,2,1702.42,Potential
11204,711,2,2850.98,Potential
11208,854,1,409.21,At Risk
11209,122,2,3407.08,Loyal
11210,16,3,2465.17,Potential
11211,701,1,251.91,At Risk
11212,58,3,6482.94,VIP
11214,820,1,586.84,At Risk
11215,621,2,1820.76,Potential
11216,2,1,2357.8,Potential
11217,430,2,2212.13,Potential
11218,19,2,1727.8,Potential
11220,396,3,3131.7,Loyal
11221,376,1,650.22,At Risk
11222,55,2,975.71,At Risk
11223,267,2,3525.6,Loyal
11225,305,3,1177.4,Potential
11226,44,3,3369.0299999999997,Loyal
11227,28,4,4666.56,Loyal
11228,372,2,673.4000000000001,At Risk
11229,856,1,88.86,At Risk
11231,526,1,83.36,At Risk
11232,355,3,2184.68,Potential
11234,98,6,4445.01,Loyal
11236,442,2,477.76,At Risk
11237,321,2,2082.8,Potential
11239,170,2,159.49,At Risk
11240,173,3,3561.9300000000003,Loyal
11241,599,1,272.64,At Risk
11242,362,3,3924.61,Loyal
11244,238,3,3601.2700000000004,Loyal
11245,668,2,1084.22,Potential
11247,368,2,613.0,At Risk
11248,128,1,351.27,At Risk
11249,529,1,1397.0,Potential
11250,873,1,2603.92,Potential
11251,87,1,165.65,At Risk
11252,738,1,1431.1,Potential
11253,45,1,532.4,At Risk
11255,553,1,87.36,At Risk
11257,2,1,82.72,At Risk
11258,711,2,866.86,At Risk
11259,107,4,2739.2599999999998,Potential
11260,425,3,4564.34,Loyal
11261,826,1,2097.1,Potential
11262,59,2,4998.26,Loyal
11264,125,4,2516.6800000000003,Potential
11265,64,3,3851.59,Loyal
11266,209,4,3825.57,Loyal
11267,387,1,2233.68,Potential
11268,336,1,359.32,At Risk
11269,447,1,503.12,At Risk
11270,484,1,18.93,At Risk
11272,113,2,379.49,At Risk
11274,164,1,2760.2,Potential
11275,111,1,114.97,At Risk
11276,321,1,1130.7,Potential
11277,872,1,275.95,At Risk
11279,54,1,3020.88,Loyal
11280,333,2,2348.2799999999997,Potential
11281,475,2,3950.15,Loyal
11282,575,1,2640.55,Potential
11283,451,2,1686.9099999999999,Potential
11286,169,2,623.93,At Risk
11287,480,1,287.85,At Risk
11288,187,2,514.71,At Risk
11289,106,6,7904.59,VIP
11290,598,2,2028.69,Potential
11291,359,3,3899.91,Loyal
11292,424,2,1080.8,Potential
11293,152,2,1836.1399999999999,Potential
11294,697,3,1395.63,Potential
11295,325,1,607.17,At Risk
11296,62,4,3028.92,Loyal
11297,163,3,3117.97,Loyal
11298,137,3,2157.5,Potential
11299,240,1,2064.5,Potential
11300,347,2,1556.65,Potential
11302,389,1,387.87,At Risk
11303,97,1,830.8,At Risk
11304,252,1,1006.92,Potential
11305,722,1,316.94,At Risk
11307,544,3,3724.34,Loyal
11308,342,4,3771.98,Loyal
11310,504,2,1847.54,Potential
11311,282,3,1534.95,Potential
11312,0,1,1835.85,Potential
11314,686,2,1038.69,Potential
11316,807,1,1373.6,Potential
11317,208,1,555.3,At Risk
11319,119,2,861.99,At Risk
11320,11,3,2549.01,Potential
11321,200,1,754.2,At Risk
11322,272,2,1388.1799999999998,Potential
11323,869,1,2873.35,Potential
11324,317,1,570.08,At Risk
11326,870,1,113.98,At Risk
11327,54,2,1961.06,Potential
11328,87,2,2491.53,Potential
11329,214,3,2307.22,Potential
11331,521,3,3182.99,Loyal
11333,114,1,134.25,At Risk
11334,412,1,1597.11,Potential
11336,620,2,2451.86,Potential
11337,9,1,717.76,At Risk
11338,248,3,4464.15,Loyal
11339,168,3,788.02,At Risk
11340,667,3,4372.04,Loyal
11341,161,4,3063.39,Loyal
11342,48,5,6155.25,VIP
11344,324,2,3595.0600000000004,Loyal
11345,22,3,3237.58,Loyal
11346,784,1,502.32,At Risk
11347,9,2,1333.97,Potential
11350,2,3,3519.66,Loyal
11351,466,4,4447.0,Loyal
11352,113,2,342.6,At Risk
11353,296,2,2661.88,Potential
11354,561,1,324.78,At Risk
11355,645,2,1659.82,Potential
11356,167,1,378.83,At Risk
11357,15,5,6764.75,VIP
11358,126,2,1316.05,Potential
11359,890,1,1018.83,Potential
11360,643,1,1605.96,Potential
11362,584,1,1636.3,Potential
11363,3,1,1543.44,Potential
11364,565,1,462.38,At Risk
11365,857,1,208.92,At Risk
11366,163,2,3108.46,Loyal
11367,81,3,7565.9,VIP
11368,123,1,158.28,At Risk
11369,53,2,631.11,At Risk
11371,301,2,765.7099999999999,At Risk
11373,519,1,3742.75,Loyal
11376,180,3,1299.08,Potential
11377,722,1,1344.45,Potential
11379,137,1,206.73,At Risk
11381,439,1,1376.67,Potential
11382,193,4,3507.06,Loyal
11383,152,3,3402.7700000000004,Loyal
11385,417,2,732.72,At Risk
11386,267,1,2544.8,Potential
11388,292,1,432.36,At Risk
11389,91,1,918.62,At Risk
11390,287,1,704.88,At Risk
11392,103,2,1959.81,Potential
11393,288,3,4153.91,Loyal
11394,434,1,942.28,At Risk
11395,204,3,1073.0700000000002,Potential
11396,128,2,2595.22,Potential
11397,855,1,303.79,At Risk
11399,477,1,1701.15,Potential
11400,122,2,562.4200000000001,At Risk
11401,388,1,64.64,At Risk
11402,551,1,1830.8,Potential
11403,555,1,165.51,At Risk
11404,80,4,1613.8300000000002,Potential
11406,51,1,1456.24,Potential
11408,397,2,722.02,At Risk
11409,505,1,486.14,At Risk
11410,773,1,2139.0,Potential
11411,659,1,1144.75,Potential
11414,807,1,599.6,At Risk
11415,226,3,2348.8199999999997,Potential
11417,704,1,2178.56,Potential
11418,132,3,3463.31,Loyal
11421,63,1,235.99,At Risk
11422,757,2,3802.4399999999996,Loyal
11423,508,2,1768.42,Potential
11426,456,2,2697.3,Potential
11427,721,2,1874.33,Potential
11428,641,2,5191.799999999999,VIP
11429,898,1,1464.64,Potential
11431,132,2,1911.27,Potential
11432,80,4,3260.63,Loyal
11433,323,2,1367.56,Potential
11434,233,3,3040.0899999999997,Loyal
11435,84,1,1241.76,Potential
11437,295,1,1602.51,Potential
11438,463,2,1892.75,Potential
11439,67,3,4503.66,Loyal
11442,6,4,2252.48,Potential
11444,146,3,1834.42,Potential
11445,438,1,453.15,At Risk
11446,856,1,522.58,At Risk
11447,24,1,216.22,At Risk
11448,571,2,1537.4099999999999,Potential
11450,106,2,3292.3900000000003,Loyal
11451,211,2,2137.76,Potential
11453,108,3,5339.06,VIP
11455,105,2,4703.02,Loyal
11456,774,1,490.76,At Risk
11458,474,2,1296.48,Potential
11459,317,2,1501.8000000000002,Potential
11460,106,2,1736.25,Potential
11461,349,2,752.1,At Risk
11462,835,1,111.03,At Risk
11463,124,1,111.23,At Risk
11464,87,3,1803.6999999999998,Potential
11465,593,1,860.32,At Risk
11466,62,2,4304.45,Loyal
11468,188,2,381.0,At Risk
11469,37,2,3568.75,Loyal
11471,478,1,202.5,At Risk
11473,80,2,1007.02,Potential
11474,177,3,1453.06,Potential
11475,23,2,2147.06,Potential
11476,571,1,524.58,At Risk
11477,180,1,1580.12,Potential
11479,251,2,1509.73,Potential
11480,210,2,615.03,At Risk
11481,655,1,906.16,At Risk
11482,28,2,2738.13,Potential
11483,849,1,3101.45,Loyal
11484,196,2,1889.2,Potential
11485,268,2,2528.6099999999997,Potential
11486,146,1,1195.24,Potential
11487,189,1,347.54,At Risk
11488,59,5,6757.6900000000005,VIP
11489,35,5,2735.6,Potential
11490,178,3,3944.85,Loyal
11491,788,1,964.25,At Risk
11492,224,2,166.44,At Risk
11493,203,1,381.07,At Risk
11494,78,3,3561.01,Loyal
11495,72,1,2168.92,Potential
11497,169,2,609.9,At Risk
11498,162,1,413.76,At Risk
11499,94,1,40.7,At Risk
11500,325,2,872.12,At Risk
11501,267,1,558.36,At Risk
11502,278,1,2099.76,Potential
11503,207,3,5216.530000000001,VIP
11504,16,1,1354.08,Potential
11505,216,1,1522.86,Potential
11506,887,1,1045.66,Potential
11508,342,1,1206.18,Potential
11512,619,2,423.64,At Risk
11513,138,2,2080.6,Potential
11514,698,1,232.84,At Risk
11515,318,1,578.4,At Risk
11516,621,1,2217.0,Potential
11518,143,2,206.51999999999998,At Risk
11520,58,1,1477.2,Potential
11521,735,1,409.03,At Risk
11523,36,3,3169.02,Loyal
11524,128,3,4759.0599999999995,Loyal
11525,136,2,1447.75,Potential
11526,96,3,4389.59,Loyal
11527,347,3,2677.92,Potential
11529,330,2,2307.29,Potential
11530,318,2,3165.9399999999996,Loyal
11531,88,3,1041.32,Potential
11533,774,1,485.3,At Risk
11534,207,2,1459.54,Potential
11536,370,5,4347.24,Loyal
11537,700,3,2272.35,Potential
11539,446,1,323.3,At Risk
11544,869,1,1360.68,Potential
11545,71,3,3180.06,Loyal
11546,300,1,1404.55,Potential
11547,541,3,4624.95,Loyal
11551,171,4,6253.91,VIP
11552,163,1,1509.92,Potential
11553,499,3,1030.71,Potential
11554,324,1,1480.95,Potential
11555,177,2,3227.42,Loyal
11556,141,3,1814.85,Potential
11557,768,1,614.81,At Risk
11558,300,4,2165.06,Potential
11559,705,2,2291.04,Potential
11560,738,1,74.48,At Risk
11561,118,1,2184.1,Potential
11562,882,1,721.2,At Risk
11563,31,4,5841.8099999999995,VIP
11564,59,3,3472.05,Loyal
11565,87,3,2296.13,Potential
11568,229,2,1954.3000000000002,Potential
11569,540,1,390.24,At Risk
11570,349,1,65.97,At Risk
11572,143,1,1243.12,Potential
11573,250,2,1649.4199999999998,Potential
11575,802,1,3039.3,Loyal
11577,608,2,676.48,At Risk
11578,368,4,4715.53,Loyal
11579,775,1,320.57,At Risk
11580,269,3,4046.2,Loyal
11583,374,1,648.64,At Risk
11584,46,1,239.72,At Risk
11585,219,1,2853.76,Potential
11587,260,1,457.44,At Risk
11588,173,2,6897.65,VIP
11590,209,1,329.28,At Risk
11591,395,2,5075.5,VIP
11593,401,1,50.66,At Risk
11594,332,2,3307.35,Loyal
11596,377,4,4075.36,Loyal
11597,35,3,3641.7799999999997,Loyal
11600,2,6,5742.59,VIP
11602,445,2,690.8199999999999,At Risk
11603,49,2,1591.8500000000001,Potential
11604,204,1,1059.4,Potential
11605,12,3,2737.16,Potential
11606,386,3,2845.2,Potential
11607,716,1,819.08,At Risk
11608,263,1,1379.43,Potential
11609,291,1,1004.5,Potential
11610,247,2,417.52000000000004,At Risk
11611,281,3,3233.88,Loyal
11612,174,3,977.5,At Risk
11613,584,2,1527.6599999999999,Potential
11614,785,3,1774.6599999999999,Potential
11615,10,3,1380.5500000000002,Potential
11616,13,2,919.26,At Risk
11617,558,2,1229.3700000000001,Potential
11620,359,3,3317.22,Loyal
11621,613,1,3106.1,Loyal
11623,155,3,1474.16,Potential
11624,319,1,456.02,At Risk
11625,824,1,2407.96,Potential
11626,222,2,3443.34,Loyal
11627,191,3,1750.24,Potential
11628,14,2,3083.43,Loyal
11629,153,2,604.28,At Risk
11630,156,1,1585.96,Potential
11631,882,1,475.34,At Risk
11632,231,1,336.52,At Risk
11633,246,3,2774.65,Potential
11634,27,2,1722.6100000000001,Potential
11636,57,5,5440.47,VIP
11638,130,4,2955.33,Potential
11639,199,2,586.94,At Risk
11640,681,1,1899.24,Potential
11643,567,2,265.34,At Risk
11645,17,2,1514.94,Potential
11646,376,3,4920.3,Loyal
11647,360,1,339.93,At Risk
11649,10,1,87.33,At Risk
11651,398,1,65.1,At Risk
11653,4,3,909.5699999999999,At Risk
11654,570,1,1222.08,Potential
11655,172,2,4400.0,Loyal
11657,38,1,1225.92,Potential
11658,247,4,2106.4900000000002,Potential
11659,571,2,1162.9,Potential
11660,21,3,3938.46,Loyal
11661,315,5,4019.84,Loyal
11662,163,1,2093.84,Potential
11663,744,1,1219.56,Potential
11664,301,3,1854.19,Potential
11665,888,1,892.84,At Risk
11666,692,1,662.47,At Risk
11667,69,4,3134.9,Loyal
11668,809,1,693.36,At Risk
11669,495,1,316.27,At Risk
11670,456,2,699.57,At Risk
11671,554,3,693.6800000000001,At Risk
11672,51,1,953.28,At Risk
11673,850,1,21.36,At Risk
11675,841,2,1829.68,Potential
11676,320,2,1097.98,Potential
11677,582,3,1988.48,Potential
11678,358,2,938.3299999999999,At Risk
11679,76,1,805.04,At Risk
11680,387,3,4941.41,Loyal
11681,513,1,32.8,At Risk
11682,843,1,742.48,At Risk
11683,8,1,916.96,At Risk
11685,892,1,313.34,At Risk
11686,581,2,3135.4300000000003,Loyal
11687,36,1,37.28,At Risk
11688,701,1,990.5,At Risk
11689,170,1,851.14,At Risk
11690,34,3,5409.29,VIP
11691,33,2,2665.1,Potential
11692,760,1,115.41,At Risk
11693,19,2,3360.04,Loyal
11695,583,2,971.24,At Risk
11696,83,4,3406.26,Loyal
11698,80,5,4781.85,Loyal
11699,258,2,4535.299999999999,Loyal
11700,92,2,5524.200000000001,VIP
11701,457,1,542.58,At Risk
11703,319,5,2981.6800000000003,Potential
11704,529,1,995.76,At Risk
11705,734,1,2117.64,Potential
11708,122,1,82.8,At Risk
11709,96,2,1585.2,Potential
11710,623,2,2777.12,Potential
11711,6,2,796.14,At Risk
11712,775,1,431.1,At Risk
11713,404,2,2931.3,Potential
11714,269,1,714.26,At Risk
11715,171,2,4549.8099999999995,Loyal
11716,596,1,276.06,At Risk
11717,227,1,835.12,At Risk
11719,435,1,618.06,At Risk
11720,146,2,2795.3199999999997,Potential
11723,351,2,1030.44,Potential
11724,639,3,2823.8,Potential
11725,70,2,3344.79,Loyal
11726,81,3,3150.7699999999995,Loyal
11727,63,1,295.38,At Risk
11729,498,1,3481.35,Loyal
11730,612,1,330.36,At Risk
11731,101,1,2085.1,Potential
11732,66,1,354.9,At Risk
11733,102,4,4929.25,Loyal
11734,105,3,3546.6,Loyal
11735,326,5,6403.18,VIP
11736,71,3,5697.84,VIP
11737,329,1,1432.45,Potential
11738,448,1,363.56,At Risk
11739,426,1,297.04,At Risk
11740,497,1,122.37,At Risk
11741,340,1,1240.35,Potential
11742,350,1,2529.04,Potential
11743,131,3,2703.1200000000003,Potential
11744,460,1,2062.8,Potential
11745,692,1,1001.07,Potential
11746,342,2,4266.92,Loyal
11748,325,1,2041.52,Potential
11751,383,3,4259.05,Loyal
11752,194,2,1177.64,Potential
11754,294,1,645.24,At Risk
11755,381,3,1288.2,Potential
11756,865,2,1924.47,Potential
11757,191,3,5165.25,VIP
11758,5,2,2634.55,Potential
11759,96,3,2932.0200000000004,Potential
11760,195,3,898.4,At Risk
11762,679,1,55.68,At Risk
11765,245,1,615.25,At Risk
11766,709,1,3210.45,Loyal
11767,350,3,4829.47,Loyal
11769,64,2,1686.28,Potential
11770,324,1,2144.28,Potential
11771,46,2,3336.62,Loyal
11773,251,2,4526.51,Loyal
11774,86,1,947.0,At Risk
11775,821,1,1541.24,Potential
11776,859,1,494.62,At Risk
11777,62,2,646.5999999999999,At Risk
11778,275,4,6116.11,VIP
11779,46,2,468.32,At Risk
11780,458,1,1168.15,Potential
11781,359,1,190.18,At Risk
11782,442,2,3271.6499999999996,Loyal
11783,82,2,1472.57,Potential
11784,885,1,1201.72,Potential
11785,211,1,129.35,At Risk
11786,173,2,439.24,At Risk
11787,273,2,1924.6000000000001,Potential
11788,774,1,230.4,At Risk
11789,38,3,2726.2799999999997,Potential
11790,230,1,361.1,At Risk
11791,284,2,2139.01,Potential
11793,503,1,1886.24,Potential
11797,882,1,1563.48,Potential
11798,557,1,585.0,At Risk
11800,180,1,464.46,At Risk
11802,206,2,2342.63,Potential
11803,706,2,1822.58,Potential
11804,19,4,7385.299999999999,VIP
11805,89,1,341.35,At Risk
11806,394,2,2755.4,Potential
11808,134,1,1866.27,Potential
11810,72,2,3284.25,Loyal
11811,473,3,461.07,At Risk
11813,186,1,104.32,At Risk
11814,892,1,1216.29,Potential
11816,319,2,1848.32,Potential
11817,425,6,5934.63,VIP
11818,84,1,1685.75,Potential
11819,335,4,4168.52,Loyal
11820,410,1,65.68,At Risk
11821,337,2,2751.02,Potential
11822,100,4,3069.5,Loyal
11823,370,7,8642.220000000001,VIP
11825,250,1,345.82,At Risk
11826,169,2,2626.83,Potential
11827,656,4,3515.5899999999997,Loyal
11828,448,1,531.1,At Risk
11829,833,2,2102.1,Potential
11830,255,3,6280.119999999999,VIP
11831,431,3,1382.9099999999999,Potential
11832,17,1,143.7,At Risk
11833,62,3,1192.11,Potential
11834,57,2,466.6,At Risk
11835,190,3,1309.94,Potential
11836,697,1,1969.65,Potential
11838,714,1,268.08,At Risk
11840,395,1,471.0,At Risk
11842,137,2,2852.15,Potential
11844,77,3,4652.41,Loyal
11845,229,3,3309.9300000000003,Loyal
11846,435,1,1011.68,Potential
11848,719,1,70.2,At Risk
11849,137,3,1221.75,Potential
11850,33,1,2206.14,Potential
11851,425,1,159.12,At Risk
11853,723,1,1111.84,Potential
11854,422,3,1844.56,Potential
11855,100,2,3192.5099999999998,Loyal
11856,717,1,1023.16,Potential
11857,558,1,2079.08,Potential
11858,106,1,328.35,At Risk
11859,71,4,7929.72,VIP
11862,71,1,1131.2,Potential
11863,533,1,1575.36,Potential
11867,230,2,3677.2,Loyal
11868,775,1,499.27,At Risk
11869,74,3,2823.2,Potential
11871,762,2,3583.8,Loyal
11872,355,2,5059.25,VIP
11873,758,2,1589.54,Potential
11875,381,1,905.46,At Risk
11876,174,1,1711.85,Potential
11877,135,2,1663.68,Potential
11881,352,2,3653.52,Loyal
11882,390,1,37.56,At Risk
11883,578,2,2204.96,Potential
11884,352,2,517.1,At Risk
11885,698,1,192.61,At Risk
11886,468,2,884.9300000000001,At Risk
11887,389,1,747.64,At Risk
11888,519,1,390.75,At Risk
11889,570,2,5099.28,VIP
11890,212,3,3948.81,Loyal
11891,38,1,2566.76,Potential
11892,469,2,2635.7200000000003,Potential
11893,554,1,2170.0,Potential
11894,163,3,5479.34,VIP
11896,199,4,2434.9300000000003,Potential
11897,319,1,664.91,At Risk
11898,769,3,3286.3700000000003,Loyal
11899,708,1,812.55,At Risk
11900,101,1,248.5,At Risk
11901,457,1,665.54,At Risk
11902,529,3,3298.82,Loyal
11904,110,2,1473.1,Potential
11905,571,1,480.98,At Risk
11906,318,2,973.8,At Risk
11907,797,1,97.44,At Risk
11908,556,1,333.12,At Risk
11909,84,2,725.6600000000001,At Risk
11911,19,2,3002.58,Loyal
11912,102,2,973.11,At Risk
11913,2,2,1495.5,Potential
11914,84,2,3649.94,Loyal
11915,70,3,1801.11,Potential
11916,120,2,837.76,At Risk
11917,409,1,770.6,At Risk
11918,792,2,1391.79,Potential
11920,314,1,2426.48,Potential
11922,575,1,3784.75,Loyal
11923,883,1,572.3,At Risk
11924,175,2,3035.12,Loyal
11925,439,1,3068.0,Loyal
11926,714,1,377.85,At Risk
11927,311,2,320.52,At Risk
11928,456,1,1264.44,Potential
11929,892,1,271.59,At Risk
11930,108,3,7003.85,VIP
11931,235,3,1754.5500000000002,Potential
11932,20,1,555.41,At Risk
11935,510,1,119.66,At Risk
11937,843,1,328.48,At Risk
11940,309,2,996.8299999999999,At Risk
11941,885,1,2487.55,Potential
11942,550,2,678.63,At Risk
11944,208,4,1888.43,Potential
11946,19,2,1160.24,Potential
11947,789,1,65.94,At Risk
11948,281,1,850.36,At Risk
11949,544,1,1914.88,Potential
11950,180,1,489.99,At Risk
11951,125,1,1371.66,Potential
11952,321,1,2517.68,Potential
11953,221,2,1629.21,Potential
11954,787,1,1545.42,Potential
11955,7,3,4446.62,Loyal
11957,147,2,306.62,At Risk
11958,797,1,21.44,At Risk
11959,796,3,6587.0,VIP
11960,160,2,1815.88,Potential
11961,834,1,520.52,At Risk
11962,184,3,4350.57,Loyal
11963,229,3,4300.780000000001,Loyal
11964,139,2,1325.39,Potential
11967,359,2,2753.5,Potential
11968,126,2,482.44,At Risk
11969,827,1,170.5,At Risk
11970,176,1,554.86,At Risk
11971,502,2,1375.92,Potential
11972,56,1,637.88,At Risk
11973,36,3,4955.85,Loyal
11975,19,4,1259.06,Potential
11976,63,3,2659.76,Potential
11977,228,2,853.01,At Risk
11978,43,3,3883.2799999999997,Loyal
11980,572,1,2606.3,Potential
11981,241,1,1307.58,Potential
11982,249,1,1008.15,Potential
11984,154,2,1539.12,Potential
11985,155,4,3187.92,Loyal
11986,81,1,1186.68,Potential
11987,876,1,153.11,At Risk
11988,462,3,2192.0,Potential
11989,459,1,939.8,At Risk
11990,673,1,1708.62,Potential
11991,188,2,1478.16,Potential
11992,742,1,1372.6,Potential
11994,274,1,2630.4,Potential
11996,180,2,1807.12,Potential
11997,304,3,2011.5,Potential
